State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NY,2,510,402-1607,no,yes,16,1.0,2,22.66,2.0,2,15.78,1.0,3,7.27,1.0,2,1.51,2,False.
PA,2,510,379-3037,no,yes,25,2.0,2,29.02,1.0,2,9.34,1.0,2,7.46,2.0,1,2.35,3,False.
NJ,2,408,338-9612,no,yes,36,1.0,1,16.37,2.0,2,15.27,1.0,3,7.48,2.0,1,2.78,1,False.
MA,2,415,368-3287,no,yes,31,3.0,1,40.32,2.0,2,18.11,2.0,2,8.67,2.0,2,2.89,1,False.
WA,1,415,366-8939,yes,no,0,2.0,2,35.0,3.0,3,23.58,2.0,3,9.09,2.0,1,2.97,0,True.
MT,1,415,372-4203,no,yes,14,2.0,2,25.76,3.0,3,21.14,2.0,3,8.99,2.0,2,2.89,2,False.
CT,1,415,356-1654,no,yes,47,2.0,3,29.53,2.0,3,17.34,2.0,2,7.86,1.0,2,1.7,2,False.
AR,3,415,416-3649,yes,no,0,1.0,1,24.34,2.0,3,15.26,2.0,3,7.73,1.0,2,1.67,4,True.
NC,2,510,329-5400,no,yes,30,3.0,2,39.12,3.0,1,24.45,2.0,1,7.97,1.0,2,1.86,2,False.
WI,2,408,377-7276,no,yes,44,3.0,2,36.82,2.0,2,14.71,3.0,2,10.89,2.0,2,2.46,1,False.
SC,1,408,359-5091,no,yes,43,1.0,3,5.08,1.0,3,10.97,3.0,2,14.67,2.0,3,2.32,2,False.
MD,1,510,378-6986,no,yes,28,3.0,3,47.04,2.0,2,17.31,3.0,2,11.08,1.0,2,2.24,0,False.
NM,2,408,419-9713,no,yes,41,2.0,2,26.16,1.0,3,11.96,2.0,2,9.8,3.0,2,3.46,1,False.
AL,2,408,348-9383,yes,no,0,2.0,3,25.81,1.0,3,8.81,1.0,1,7.03,3.0,2,3.29,1,False.
WV,1,408,391-6558,no,yes,39,2.0,1,36.02,3.0,1,23.32,2.0,3,9.47,1.0,2,1.46,1,False.
ND,3,415,396-4234,yes,no,0,3.0,2,37.18,1.0,3,13.23,3.0,1,12.48,1.0,2,2.21,1,False.
WA,2,510,345-6961,yes,no,0,3.0,2,41.96,2.0,1,17.54,2.0,3,9.38,3.0,2,3.56,0,True.
OK,1,510,350-2340,no,yes,37,2.0,1,30.8,2.0,2,15.1,2.0,3,10.26,1.0,2,1.35,2,False.
NE,1,415,380-3311,no,yes,41,2.0,1,29.7,1.0,2,13.65,1.0,2,6.99,3.0,1,3.62,0,False.
ID,2,510,399-7029,no,yes,29,2.0,2,35.89,2.0,2,19.0,1.0,2,6.68,2.0,3,2.62,2,False.
DE,1,415,416-9723,no,yes,32,1.0,1,22.3,2.0,3,19.33,2.0,2,8.05,3.0,1,3.46,2,False.
CT,2,510,416-1536,yes,no,0,1.0,2,18.22,1.0,3,7.38,1.0,3,7.03,2.0,2,2.62,1,False.
MN,1,408,386-3796,no,yes,32,2.0,3,36.02,2.0,3,17.25,2.0,2,9.61,2.0,2,2.38,1,False.
PA,3,510,340-6221,no,yes,40,3.0,2,39.22,3.0,2,21.83,3.0,2,11.88,1.0,2,1.73,1,False.
DC,2,408,345-1994,no,yes,22,3.0,3,52.05,2.0,1,16.12,3.0,2,10.81,2.0,1,3.16,0,False.
OH,1,415,369-8574,yes,yes,24,1.0,2,21.37,3.0,2,23.45,2.0,2,9.65,3.0,3,3.83,3,True.
TN,2,510,344-6847,yes,no,0,2.0,3,28.63,3.0,3,23.46,2.0,1,8.83,2.0,2,3.08,1,False.
WV,3,510,393-6053,no,yes,38,1.0,1,17.85,1.0,3,10.35,2.0,3,9.97,1.0,2,1.0,0,False.
OK,3,510,365-9079,yes,no,0,2.0,1,30.75,2.0,1,16.57,2.0,2,8.9,2.0,3,2.38,3,False.
WV,1,510,399-3089,no,yes,31,2.0,1,26.62,1.0,2,13.73,3.0,2,13.26,2.0,3,2.54,1,False.
SD,3,510,365-2192,no,yes,24,2.0,1,30.69,2.0,2,19.05,2.0,2,9.26,1.0,2,0.65,0,False.
KS,3,510,394-3051,no,yes,30,3.0,2,40.6,2.0,3,19.55,2.0,1,9.28,3.0,3,3.56,1,False.
NC,2,415,357-2429,no,yes,18,2.0,1,30.96,2.0,1,18.16,2.0,2,8.69,3.0,3,3.62,2,False.
NY,3,415,421-6268,no,yes,35,1.0,1,23.73,3.0,3,28.29,2.0,2,9.62,2.0,1,2.38,2,False.
WI,3,408,401-5915,no,yes,12,2.0,1,34.05,3.0,2,21.56,1.0,2,6.72,2.0,2,2.75,0,False.
UT,1,415,349-3843,yes,yes,29,1.0,3,21.79,2.0,1,14.59,3.0,3,11.29,2.0,3,3.16,3,False.
CT,3,510,404-3238,no,yes,27,2.0,2,33.42,2.0,2,15.35,3.0,1,11.03,1.0,2,1.78,1,False.
DE,2,510,419-9509,no,yes,28,2.0,2,34.1,1.0,2,13.95,2.0,3,7.63,1.0,2,0.68,1,False.
AZ,2,408,349-7282,no,yes,25,1.0,2,23.97,2.0,1,18.02,2.0,3,7.88,1.0,1,1.32,3,False.
AK,2,408,382-5743,no,yes,34,3.0,2,41.65,2.0,1,18.44,1.0,3,5.06,1.0,3,2.03,0,False.
MI,3,415,358-2694,yes,no,0,1.0,3,23.94,2.0,3,19.43,1.0,2,6.88,2.0,3,2.94,1,False.
SD,2,415,330-1627,no,yes,33,1.0,2,21.25,3.0,1,20.0,2.0,2,9.69,2.0,3,2.75,2,False.
AK,3,415,384-6132,yes,no,0,3.0,3,42.28,2.0,1,14.65,2.0,2,8.64,2.0,1,3.05,1,True.
MA,1,415,359-2740,no,yes,30,2.0,2,30.28,3.0,2,20.12,3.0,3,11.88,1.0,1,2.27,0,False.
AR,2,415,338-6714,yes,no,0,1.0,2,20.77,1.0,2,11.19,2.0,2,7.63,2.0,3,2.78,5,True.
NC,2,408,334-6129,yes,yes,44,1.0,3,17.54,3.0,1,20.09,2.0,2,9.16,2.0,1,3.21,0,True.
KS,3,415,354-6810,no,yes,24,2.0,1,26.32,2.0,2,15.06,2.0,2,9.34,2.0,2,2.43,1,False.
IL,1,415,403-6237,no,yes,30,2.0,2,30.46,3.0,1,24.07,2.0,1,10.26,3.0,2,3.97,1,False.
RI,3,510,411-6823,yes,no,0,3.0,1,48.65,2.0,1,15.91,1.0,3,6.58,2.0,2,2.97,2,True.
RI,2,415,414-1537,no,yes,24,1.0,2,16.63,2.0,1,17.61,2.0,3,9.65,1.0,1,1.59,0,False.
OK,3,510,406-5532,no,yes,33,2.0,3,26.38,3.0,1,22.81,2.0,1,8.39,2.0,2,2.62,3,False.
WV,2,510,344-5766,yes,no,0,2.0,3,33.73,3.0,2,21.21,1.0,3,7.33,2.0,2,2.84,1,False.
NY,2,510,405-5083,no,yes,27,1.0,3,21.85,1.0,2,13.91,3.0,3,10.93,1.0,1,0.0,1,False.
OR,3,510,392-1105,no,yes,22,3.0,3,38.15,1.0,2,12.41,3.0,2,10.86,2.0,1,2.38,1,False.
NJ,3,415,376-2408,no,yes,43,3.0,1,39.27,2.0,1,18.9,1.0,2,6.66,1.0,2,2.24,2,False.
DC,2,415,402-5076,no,yes,31,3.0,1,41.5,2.0,1,17.29,2.0,3,10.53,1.0,2,2.08,3,False.
AZ,1,415,409-3428,no,yes,27,1.0,2,23.99,2.0,2,19.1,2.0,3,7.84,3.0,1,3.56,1,False.
OH,2,415,352-2270,no,yes,30,3.0,2,37.42,2.0,2,18.89,1.0,2,7.13,3.0,3,3.54,0,False.
KS,3,415,404-5840,no,yes,42,2.0,3,33.92,1.0,2,11.48,2.0,1,8.31,2.0,2,2.94,4,True.
MI,2,510,335-7324,yes,yes,22,2.0,3,29.26,2.0,3,19.01,1.0,2,6.75,3.0,3,3.75,1,True.
ME,3,408,347-9995,no,yes,33,3.0,1,41.09,1.0,1,14.09,1.0,1,7.23,2.0,2,3.05,1,False.
SC,2,415,418-8969,no,yes,21,1.0,2,21.61,2.0,3,19.41,1.0,2,7.5,1.0,2,1.92,1,False.
LA,2,510,358-9898,yes,no,0,2.0,1,26.04,2.0,2,17.92,1.0,2,6.91,1.0,2,2.11,1,False.
WI,2,415,373-7308,no,yes,26,1.0,2,23.31,1.0,3,13.23,3.0,2,11.14,2.0,3,3.11,2,False.
IL,1,510,330-7137,yes,no,0,2.0,3,31.64,2.0,3,16.88,2.0,1,9.29,3.0,2,3.73,4,True.
IN,1,415,406-8445,no,yes,22,3.0,3,38.1,3.0,1,20.3,2.0,1,7.84,2.0,3,3.11,2,False.
AL,2,408,404-5283,no,yes,29,1.0,3,14.21,2.0,3,17.33,2.0,1,10.33,1.0,2,2.19,1,False.
VT,2,408,340-9449,yes,no,0,3.0,2,37.3,2.0,2,19.18,3.0,2,11.49,2.0,2,3.24,4,False.
ME,3,415,392-1376,no,yes,18,2.0,2,25.25,1.0,2,9.73,2.0,2,8.02,1.0,2,1.76,0,False.
MS,2,510,390-6388,no,yes,29,2.0,2,27.9,2.0,2,18.62,2.0,2,9.91,3.0,3,3.32,0,False.
SD,3,415,379-7290,yes,no,0,2.0,2,33.52,2.0,2,16.02,2.0,2,9.5,1.0,3,2.11,1,False.
GA,2,510,411-5677,yes,no,0,1.0,2,23.8,2.0,1,16.69,1.0,3,5.4,2.0,2,2.62,4,True.
AZ,3,415,414-4276,no,yes,36,2.0,1,26.55,2.0,3,18.32,3.0,1,12.56,2.0,3,2.67,2,False.
CT,3,510,364-6381,yes,no,0,2.0,2,36.35,1.0,1,13.57,1.0,3,6.26,1.0,3,1.35,2,False.
TN,2,415,400-4344,no,yes,25,3.0,2,39.85,3.0,1,22.6,3.0,1,10.86,3.0,2,3.7,0,False.
