State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
OH,2,510,342-9480,no,no,0,3.0,1,38.74,2.0,3,17.64,2.0,2,9.53,3.0,2,3.27,1,False.
UT,3,510,355-9360,no,no,0,1.0,2,16.24,1.0,1,13.91,3.0,3,11.89,1.0,3,1.78,2,False.
NM,3,408,343-1538,no,no,0,2.0,3,31.5,2.0,1,17.68,2.0,3,9.27,3.0,2,4.08,1,False.
MN,3,415,335-2331,no,no,0,2.0,3,24.87,2.0,2,17.23,2.0,2,10.56,3.0,2,3.54,1,False.
WV,2,510,335-7257,no,yes,16,2.0,2,31.28,1.0,3,6.49,2.0,2,8.33,3.0,2,3.43,2,False.
MN,2,415,332-2137,no,no,0,1.0,2,17.99,1.0,2,3.73,2.0,2,8.53,3.0,2,3.54,0,False.
AL,3,415,352-2998,no,no,0,2.0,2,30.26,1.0,1,13.07,3.0,2,10.65,2.0,2,3.16,1,False.
PA,2,510,346-6941,no,yes,24,2.0,1,25.4,1.0,1,10.53,2.0,1,7.84,2.0,3,2.73,1,False.
DE,3,510,400-2203,no,no,0,2.0,2,35.6,1.0,1,11.26,1.0,3,6.72,2.0,2,3.05,2,False.
MO,2,415,421-2955,no,no,0,2.0,2,29.26,2.0,2,17.99,2.0,2,8.2,2.0,3,3.13,1,False.
IL,3,510,331-6629,yes,no,0,2.0,1,28.78,2.0,3,18.52,2.0,1,8.29,2.0,3,2.54,1,False.
FL,3,415,343-6314,no,no,0,1.0,3,20.25,3.0,3,24.45,2.0,2,10.04,3.0,2,3.29,0,False.
HI,1,415,414-6638,no,no,0,2.0,3,33.01,2.0,2,14.74,3.0,3,12.09,1.0,1,1.49,2,False.
ME,2,510,350-5883,no,no,0,2.0,1,33.8,2.0,1,19.56,1.0,1,5.39,2.0,2,2.67,2,False.
CO,2,408,409-4447,yes,no,0,2.0,2,28.51,1.0,3,7.96,3.0,3,10.86,3.0,1,3.62,3,True.
NH,2,415,376-4856,no,no,0,2.0,1,34.37,2.0,2,18.43,3.0,2,10.77,2.0,1,3.19,2,False.
SC,2,408,335-1874,no,no,0,3.0,2,54.83,2.0,2,17.39,2.0,3,8.38,2.0,2,2.54,2,True.
IN,2,510,397-6255,no,no,0,2.0,2,36.75,2.0,1,18.33,1.0,3,6.23,2.0,2,2.75,0,False.
FL,2,415,381-5047,no,no,0,1.0,3,12.99,1.0,1,9.83,2.0,2,10.18,2.0,2,2.54,3,False.
GA,1,510,403-6850,no,no,0,1.0,1,12.36,2.0,3,17.73,1.0,1,2.96,2.0,2,2.67,1,False.
IL,2,415,375-3658,no,yes,31,2.0,2,35.77,2.0,2,19.17,2.0,3,7.59,2.0,2,2.62,0,False.
NC,1,510,341-2603,yes,yes,33,1.0,2,21.62,1.0,2,13.85,3.0,2,11.13,1.0,3,2.19,0,False.
VT,2,510,342-5062,no,yes,28,2.0,1,34.31,3.0,3,25.92,2.0,3,10.15,2.0,3,3.21,1,False.
DC,2,415,354-1558,no,yes,17,3.0,1,37.32,2.0,2,18.88,2.0,2,8.47,3.0,2,4.35,1,False.
VT,2,408,351-9537,no,no,0,1.0,2,16.88,3.0,3,22.99,2.0,2,10.14,2.0,3,2.43,3,False.
NV,2,415,401-1252,no,no,0,3.0,3,40.66,1.0,3,12.75,1.0,1,7.24,2.0,1,2.78,5,False.
OR,1,415,366-9538,yes,no,0,1.0,1,20.55,2.0,2,19.98,1.0,3,4.28,2.0,3,3.08,2,False.
AL,2,408,364-7622,no,no,0,3.0,1,38.2,1.0,2,11.0,2.0,2,7.54,3.0,3,4.27,1,False.
ND,3,408,393-9918,no,yes,19,2.0,2,30.02,1.0,1,13.83,2.0,2,9.7,3.0,3,3.94,1,False.
FL,3,415,376-4484,no,yes,51,3.0,2,48.26,2.0,2,16.32,2.0,1,8.83,2.0,2,2.7,1,False.
NE,2,415,410-6791,no,no,0,2.0,2,30.7,2.0,3,16.23,3.0,3,13.3,2.0,2,2.78,1,True.
ND,1,415,343-2392,no,yes,31,1.0,2,21.4,2.0,2,16.69,3.0,1,11.37,2.0,2,2.78,1,False.
ME,3,408,408-4323,no,no,0,3.0,1,40.39,2.0,2,16.35,2.0,2,9.33,2.0,3,2.46,0,False.
IL,3,415,395-1718,no,no,0,2.0,2,33.73,3.0,2,22.5,1.0,2,5.01,2.0,1,2.48,2,False.
WA,3,408,354-9492,no,no,0,3.0,2,46.63,1.0,2,4.5,3.0,3,11.07,2.0,2,2.94,0,False.
MA,3,408,367-8168,yes,no,0,2.0,2,33.93,2.0,2,17.97,1.0,1,3.26,2.0,2,2.97,3,True.
KS,3,510,340-3500,no,no,0,3.0,2,37.01,3.0,1,23.25,2.0,2,10.21,2.0,2,2.59,3,False.
RI,1,415,369-4962,no,no,0,1.0,2,22.9,3.0,2,20.05,3.0,3,11.71,1.0,3,2.05,3,False.
MO,2,415,334-8967,no,yes,24,2.0,1,36.16,3.0,2,21.89,2.0,3,10.25,2.0,3,2.62,2,False.
IA,1,510,402-2377,no,no,0,3.0,3,43.57,2.0,2,15.32,2.0,3,8.43,1.0,3,1.67,2,False.
WY,2,408,366-3917,no,no,0,2.0,3,31.21,1.0,2,10.26,2.0,2,9.68,3.0,1,3.43,1,False.
NV,3,415,333-3531,no,no,0,2.0,2,29.95,2.0,3,16.66,3.0,2,11.88,2.0,2,2.48,1,False.
WI,3,415,333-8954,no,yes,37,2.0,2,34.85,1.0,2,14.06,2.0,1,8.32,2.0,3,3.16,1,False.
AL,2,408,374-9203,no,no,0,3.0,3,45.54,2.0,1,18.96,3.0,2,11.82,2.0,2,3.05,3,True.
HI,3,415,334-3289,no,no,0,2.0,2,30.46,2.0,3,14.89,2.0,2,10.29,2.0,3,2.67,2,False.
MO,1,415,353-7822,no,no,0,2.0,3,25.4,2.0,2,16.7,2.0,2,9.43,3.0,2,4.02,1,False.
CA,2,510,350-1422,no,yes,38,2.0,3,27.81,1.0,2,12.47,3.0,3,15.56,3.0,2,3.54,3,False.
MO,1,408,385-8406,no,no,0,2.0,1,35.29,1.0,2,12.98,2.0,3,9.8,3.0,3,3.35,1,False.
CT,3,510,380-7277,no,no,0,2.0,2,28.12,2.0,2,15.61,1.0,2,3.61,2.0,2,2.4,3,False.
MD,1,415,352-1798,no,no,0,2.0,3,35.67,2.0,1,14.56,1.0,3,6.96,2.0,3,2.67,4,False.
OH,2,415,385-7922,no,yes,27,3.0,3,37.42,3.0,3,22.8,1.0,1,6.59,2.0,2,3.0,0,False.
NV,2,510,353-7730,no,no,0,1.0,1,24.02,1.0,2,13.12,2.0,2,9.48,1.0,2,2.21,1,False.
MD,1,408,337-7163,no,no,0,2.0,2,33.41,3.0,3,20.51,1.0,2,6.44,1.0,3,1.08,0,False.
NE,3,510,348-5567,yes,no,0,2.0,3,30.75,2.0,3,17.81,3.0,2,11.25,1.0,2,2.0,2,False.
OH,2,408,420-9575,no,no,0,1.0,3,17.85,3.0,2,21.39,3.0,2,11.61,3.0,2,4.02,0,False.
MA,2,510,366-3358,no,no,0,3.0,3,46.14,2.0,2,16.18,3.0,3,12.81,2.0,3,3.0,4,True.
OK,3,510,359-9972,no,yes,43,2.0,1,35.14,2.0,3,14.84,3.0,1,10.87,2.0,2,2.94,1,False.
MA,3,408,387-3332,no,no,0,2.0,2,28.36,3.0,3,20.06,3.0,1,13.84,2.0,1,2.51,1,False.
WA,2,415,354-6960,no,no,0,2.0,2,34.83,1.0,2,11.49,2.0,2,9.37,2.0,2,2.81,5,False.
HI,3,415,405-3335,no,yes,15,2.0,3,26.28,3.0,2,20.88,1.0,2,6.69,2.0,2,2.46,1,False.
CO,3,415,379-4257,no,no,0,1.0,2,21.59,3.0,1,27.47,1.0,3,6.48,1.0,1,2.03,1,False.
FL,3,415,355-4992,yes,no,0,3.0,1,45.46,2.0,1,17.36,1.0,3,5.03,1.0,2,1.59,1,False.
WI,1,415,383-6373,no,no,0,3.0,1,47.77,1.0,2,13.65,1.0,1,3.51,1.0,1,0.0,1,False.
ID,2,510,382-7993,no,yes,33,3.0,2,46.04,2.0,2,18.73,2.0,2,7.65,2.0,3,3.19,4,False.
WY,1,408,422-5865,no,no,0,2.0,1,29.1,2.0,2,15.78,2.0,1,9.15,2.0,3,2.75,1,False.
GA,2,510,410-9961,no,no,0,1.0,1,21.1,2.0,3,17.22,3.0,3,13.03,1.0,3,1.81,3,False.
FL,3,415,343-9946,no,no,0,2.0,2,27.68,3.0,2,24.68,1.0,3,5.17,1.0,2,1.94,1,False.
WY,1,408,357-7060,no,no,0,2.0,1,24.87,3.0,2,21.75,1.0,3,2.03,1.0,3,2.16,1,False.
DE,1,415,355-9541,no,no,0,3.0,1,43.32,1.0,1,12.19,1.0,2,6.93,3.0,3,4.05,2,False.
ME,1,408,378-4145,no,yes,26,3.0,2,43.33,3.0,3,20.67,2.0,2,8.59,1.0,2,1.46,2,False.
DC,2,510,386-2317,no,yes,31,1.0,3,18.31,2.0,2,16.06,2.0,2,8.83,2.0,2,2.4,0,False.
IA,3,408,335-8146,no,no,0,2.0,1,27.0,3.0,2,22.51,3.0,1,12.15,1.0,3,2.05,1,False.
CO,2,415,377-2235,no,no,0,2.0,2,31.09,3.0,1,20.37,2.0,2,10.34,1.0,2,1.49,2,False.
MN,2,415,386-9141,no,no,0,2.0,2,33.75,1.0,2,3.61,2.0,3,8.06,3.0,2,3.35,0,False.
VT,2,415,416-5623,no,no,0,2.0,1,30.33,2.0,3,19.86,2.0,2,8.07,2.0,1,3.24,0,False.
AZ,2,510,327-3053,no,no,0,1.0,2,18.85,1.0,3,13.47,2.0,3,9.34,1.0,2,1.67,1,False.
LA,2,415,395-6195,no,yes,27,2.0,1,28.37,2.0,2,18.8,2.0,2,8.88,3.0,2,3.32,1,True.
MO,3,415,397-8772,yes,no,0,3.0,2,41.62,1.0,2,5.17,2.0,2,7.95,2.0,2,2.89,2,False.
ME,2,510,346-7656,no,no,0,1.0,2,20.54,2.0,2,14.43,2.0,1,8.73,2.0,2,3.21,4,True.
MD,2,415,343-2350,no,no,0,2.0,3,28.1,2.0,2,17.85,2.0,2,8.42,2.0,2,2.3,2,False.
VT,2,415,372-4722,no,no,0,1.0,2,21.54,1.0,3,13.22,2.0,2,9.28,3.0,3,3.89,2,False.
DC,2,408,399-8615,no,yes,35,2.0,2,36.7,2.0,2,17.05,2.0,2,8.79,3.0,3,4.19,0,False.
WY,2,415,379-8248,no,no,0,1.0,3,23.82,2.0,3,17.82,3.0,1,11.88,1.0,1,2.16,1,False.
VA,2,415,414-6219,no,yes,32,2.0,2,35.68,3.0,2,21.23,2.0,2,10.09,2.0,3,2.35,1,False.
VA,1,510,387-1343,yes,yes,29,1.0,3,23.77,1.0,2,11.75,2.0,2,9.95,1.0,3,1.49,0,False.
CT,1,510,370-5527,no,no,0,3.0,2,54.67,3.0,3,21.39,1.0,3,6.35,2.0,2,3.05,2,True.
HI,3,510,393-8736,no,no,0,2.0,1,28.32,2.0,2,18.6,2.0,3,9.37,1.0,3,2.21,7,False.
WI,1,415,402-7626,no,no,0,2.0,2,36.41,2.0,1,16.73,1.0,2,7.11,1.0,3,1.59,0,False.
MD,1,415,370-2688,no,no,0,3.0,3,44.2,2.0,3,17.89,2.0,1,10.56,2.0,2,2.43,1,True.
WV,3,415,418-9036,no,no,0,2.0,2,32.62,1.0,2,6.03,2.0,2,9.22,3.0,2,3.62,4,True.
VT,1,408,417-2035,no,no,0,2.0,2,36.21,2.0,2,16.05,1.0,2,6.13,3.0,2,3.65,0,False.
UT,2,415,355-3602,no,yes,24,1.0,1,20.08,1.0,1,9.32,3.0,1,11.05,3.0,1,4.56,1,False.
CO,1,408,393-4027,no,no,0,2.0,2,32.33,1.0,2,14.14,2.0,1,9.89,3.0,2,4.05,6,False.
NC,3,415,418-5141,no,yes,25,1.0,2,13.97,1.0,2,13.88,3.0,2,11.92,1.0,3,1.38,0,False.
NJ,1,415,406-1247,no,yes,32,2.0,1,27.85,2.0,3,15.11,2.0,2,8.57,1.0,2,2.19,0,False.
AR,2,415,402-3892,no,no,0,3.0,3,45.53,3.0,3,26.89,2.0,2,9.39,3.0,3,3.89,5,True.
IA,1,510,332-2965,no,no,0,2.0,2,27.17,1.0,1,10.23,1.0,2,7.34,2.0,2,2.86,2,False.
GA,1,408,377-1218,no,yes,24,2.0,3,36.43,3.0,1,24.63,3.0,3,14.06,2.0,2,2.86,1,False.
MO,3,510,355-2464,no,no,0,3.0,3,48.84,3.0,3,24.48,3.0,2,11.97,2.0,2,2.84,0,True.
MO,3,408,404-4611,no,no,0,1.0,3,17.2,1.0,2,12.04,2.0,3,8.93,1.0,2,2.03,2,False.
WY,2,415,373-2339,no,no,0,1.0,1,17.48,3.0,3,23.94,2.0,3,10.26,3.0,2,3.56,2,False.
HI,1,415,410-3503,no,no,0,1.0,2,18.55,1.0,2,9.83,3.0,1,13.31,1.0,3,2.24,0,False.
PA,1,408,410-4739,no,no,0,2.0,1,36.7,2.0,2,18.45,3.0,3,15.43,1.0,1,1.4,1,False.
TX,2,415,365-3562,no,no,0,2.0,2,34.58,1.0,2,10.94,2.0,3,8.57,2.0,2,2.97,1,False.
VA,3,510,387-7641,no,no,0,1.0,2,18.72,2.0,1,14.37,1.0,2,7.5,2.0,1,2.48,1,False.
RI,1,415,385-9744,no,no,0,1.0,1,18.87,2.0,1,18.68,2.0,2,9.09,1.0,3,1.19,1,False.
WI,2,415,398-5006,no,no,0,3.0,3,40.78,1.0,1,12.1,3.0,2,16.39,2.0,2,2.51,1,False.
MS,1,415,408-3977,no,no,0,2.0,2,24.62,1.0,1,9.56,2.0,1,9.84,3.0,2,3.73,1,False.
KY,1,408,334-2729,no,no,0,1.0,3,23.02,2.0,1,17.5,2.0,2,9.18,1.0,2,2.13,1,False.
NC,1,415,334-7685,no,no,0,1.0,3,14.31,1.0,2,6.87,2.0,1,8.82,2.0,1,2.92,1,False.
NV,3,415,350-9228,no,no,0,2.0,3,35.55,1.0,1,9.02,2.0,2,8.08,3.0,3,3.78,0,False.
UT,2,415,407-5774,no,yes,24,1.0,3,22.12,2.0,1,16.66,1.0,3,6.27,2.0,2,3.08,0,False.
ME,3,510,413-4039,no,yes,24,2.0,3,29.89,1.0,2,13.18,2.0,1,8.13,1.0,2,2.11,2,False.
HI,1,415,343-2077,no,no,0,3.0,2,41.12,1.0,2,12.34,2.0,2,9.65,1.0,2,1.78,1,False.
OH,2,415,336-5661,no,no,0,1.0,2,23.24,2.0,2,19.43,3.0,3,11.94,2.0,2,2.65,0,False.
WV,2,510,355-4143,no,no,0,1.0,1,11.51,2.0,1,16.63,3.0,3,10.64,2.0,1,3.24,1,False.
OK,2,415,366-5918,no,no,0,2.0,2,34.07,3.0,2,26.28,1.0,3,6.84,2.0,1,2.7,1,False.
KY,2,510,368-7555,yes,no,0,1.0,2,21.39,2.0,2,17.65,2.0,3,9.33,3.0,2,3.81,1,True.
AL,3,408,408-2119,no,no,0,1.0,2,21.79,1.0,2,11.32,2.0,3,7.99,2.0,1,3.02,1,False.
MD,2,408,329-2789,no,no,0,3.0,2,38.47,2.0,2,18.96,3.0,2,11.5,3.0,2,3.51,4,False.
NE,2,510,334-1508,no,yes,37,2.0,2,27.59,2.0,3,19.88,3.0,2,12.48,2.0,2,2.48,0,False.
DC,2,415,337-1506,no,no,0,3.0,3,38.15,1.0,2,12.57,2.0,1,8.27,1.0,1,1.81,2,False.
TX,3,415,396-8400,no,no,0,1.0,3,20.49,2.0,1,16.12,3.0,2,12.15,3.0,1,3.86,1,False.
OH,1,408,349-2654,no,no,0,1.0,2,15.49,2.0,3,15.24,3.0,2,13.53,2.0,3,3.21,2,False.
DE,2,415,417-2716,no,no,0,2.0,3,28.7,3.0,2,20.52,2.0,2,9.22,3.0,2,4.19,0,False.
IA,1,510,402-1725,no,no,0,2.0,1,26.1,3.0,3,24.42,2.0,1,10.36,1.0,2,1.76,2,False.
VT,2,415,403-3229,no,no,0,3.0,2,38.45,1.0,3,11.93,2.0,2,9.4,1.0,1,1.73,0,False.
OR,3,510,353-6056,no,no,0,2.0,2,32.62,2.0,3,17.59,3.0,2,12.24,3.0,1,3.4,1,False.
NV,2,415,399-9802,no,yes,28,2.0,3,28.54,2.0,2,16.21,2.0,2,8.69,2.0,3,2.48,4,True.
NC,2,415,366-7069,no,no,0,2.0,2,30.6,1.0,1,12.33,2.0,3,10.52,2.0,3,3.11,2,False.
NJ,1,408,332-5949,no,no,0,3.0,1,43.76,3.0,2,22.19,2.0,2,9.2,3.0,2,3.62,2,True.
MN,3,415,393-6376,no,yes,28,2.0,1,29.65,2.0,1,14.44,2.0,3,9.07,2.0,2,2.97,1,False.
ID,2,408,354-7025,no,no,0,2.0,1,27.15,1.0,3,13.21,3.0,3,11.51,1.0,2,2.27,1,False.
AL,2,408,351-6585,no,no,0,3.0,3,40.32,2.0,2,18.92,2.0,1,7.8,2.0,2,2.97,1,False.
AK,2,415,330-5462,no,no,0,1.0,3,17.51,3.0,2,20.6,2.0,2,7.66,1.0,2,2.13,1,False.
VT,2,415,407-2292,no,no,0,2.0,2,26.15,2.0,2,19.89,2.0,1,8.83,2.0,1,3.13,4,False.
PA,1,415,340-3011,no,no,0,2.0,1,34.87,1.0,2,13.64,1.0,3,6.73,2.0,1,2.89,3,False.
AK,3,415,345-9153,no,yes,39,2.0,2,29.87,2.0,2,15.91,2.0,3,10.15,2.0,2,2.32,2,False.
CA,3,510,379-5503,no,no,0,2.0,3,26.5,2.0,2,19.06,2.0,3,9.95,2.0,3,2.32,2,False.
MS,2,415,389-6790,no,yes,34,2.0,2,26.25,2.0,3,18.82,2.0,2,9.38,2.0,2,2.78,0,False.
AR,2,415,408-3610,no,yes,23,2.0,1,35.65,2.0,1,15.61,2.0,2,9.25,1.0,2,1.92,2,False.
NV,3,415,375-8238,yes,no,0,2.0,1,25.5,3.0,1,24.3,2.0,3,8.58,2.0,3,2.54,0,False.
AL,2,510,378-5633,no,yes,23,3.0,2,39.51,2.0,2,15.81,2.0,3,8.57,3.0,2,3.32,3,False.
GA,1,408,389-9120,no,no,0,2.0,2,28.12,1.0,2,9.83,2.0,3,8.72,3.0,2,3.46,2,False.
AR,1,415,380-2758,no,no,0,2.0,2,33.86,2.0,1,15.92,2.0,1,9.63,3.0,2,3.59,3,False.
MA,2,408,402-2728,no,no,0,3.0,1,36.99,3.0,1,27.24,1.0,2,6.78,1.0,2,1.13,0,False.
NJ,2,415,354-9062,no,no,0,2.0,2,36.06,1.0,2,12.76,2.0,2,9.89,1.0,1,2.08,3,False.
MO,3,415,417-2054,no,yes,30,2.0,1,26.18,1.0,2,14.09,3.0,1,12.15,2.0,2,2.92,1,False.
NY,1,408,353-1941,no,yes,31,2.0,3,32.95,2.0,2,17.22,2.0,2,8.6,3.0,1,3.59,1,False.
AZ,1,415,328-1522,no,no,0,2.0,3,29.82,3.0,2,21.09,1.0,1,5.51,3.0,2,3.29,0,False.
NJ,1,510,408-4529,no,yes,22,2.0,1,25.84,3.0,3,22.0,3.0,2,11.84,3.0,2,4.24,2,True.
WV,1,408,417-5320,no,no,0,3.0,3,39.13,2.0,3,15.87,1.0,2,5.78,2.0,2,2.48,0,False.
NM,2,408,370-9755,no,yes,33,2.0,2,29.73,3.0,2,21.1,1.0,3,7.41,3.0,2,3.65,1,True.
SC,2,415,372-4835,no,no,0,2.0,1,32.33,3.0,1,22.29,1.0,2,5.85,2.0,2,2.38,0,False.
VT,2,415,334-6605,no,no,0,2.0,3,29.99,2.0,3,19.12,2.0,1,9.88,2.0,1,3.11,1,False.
TN,1,415,399-5564,no,no,0,2.0,2,27.35,3.0,1,21.35,3.0,2,12.3,1.0,2,1.35,3,False.
LA,2,415,392-2887,no,no,0,3.0,2,38.88,1.0,2,13.86,1.0,2,6.93,2.0,2,3.19,1,False.
OH,3,408,328-2110,no,no,0,2.0,2,24.48,2.0,2,15.44,1.0,2,5.76,3.0,1,3.32,0,False.
OR,1,510,383-5976,no,yes,31,1.0,2,23.1,3.0,1,23.04,2.0,2,8.06,2.0,3,2.57,6,False.
DE,3,510,332-6181,no,no,0,3.0,3,56.83,2.0,2,16.33,2.0,1,8.59,2.0,3,2.81,0,True.
KY,2,415,330-5255,no,no,0,1.0,1,22.19,1.0,3,11.15,3.0,1,11.91,3.0,3,3.51,0,False.
GA,2,408,413-5190,no,yes,21,1.0,2,22.81,1.0,3,13.81,2.0,2,8.4,2.0,1,3.19,4,True.
VT,1,415,394-7447,no,no,0,3.0,2,47.26,3.0,3,22.64,2.0,3,10.08,3.0,2,3.54,4,True.
OR,3,415,353-7096,no,no,0,1.0,1,17.92,2.0,3,18.26,2.0,3,10.06,1.0,2,2.11,0,False.
TX,1,510,395-6002,no,no,0,2.0,2,32.11,2.0,2,17.33,1.0,3,6.83,2.0,3,3.13,3,False.
MO,2,408,372-9816,no,yes,24,1.0,1,19.01,3.0,2,20.37,3.0,1,12.07,1.0,2,1.86,1,False.
ND,2,415,400-7253,no,yes,33,2.0,2,27.05,1.0,2,12.73,2.0,2,9.6,3.0,3,3.51,1,False.
MN,2,510,344-7470,no,no,0,2.0,2,36.11,2.0,3,19.09,2.0,2,9.96,2.0,2,2.43,1,False.
NV,2,415,378-8572,no,no,0,1.0,2,24.19,3.0,2,26.04,2.0,1,8.84,2.0,1,2.67,1,False.
NY,1,415,345-9140,yes,no,0,3.0,1,58.96,3.0,1,21.21,3.0,2,12.39,3.0,3,3.59,1,True.
FL,3,415,340-5460,no,yes,15,1.0,2,19.36,1.0,3,12.35,2.0,3,8.78,2.0,3,3.19,1,False.
KS,2,415,369-8024,yes,yes,27,3.0,2,45.54,3.0,1,22.38,2.0,2,8.01,1.0,1,2.24,1,True.
NV,3,510,395-8595,no,no,0,2.0,3,29.14,1.0,3,9.79,2.0,3,10.1,3.0,2,4.59,3,False.
NV,3,408,359-4587,no,no,0,3.0,3,46.82,2.0,1,15.94,1.0,3,6.62,3.0,2,3.67,1,False.
SC,1,415,375-5439,no,yes,31,2.0,3,33.52,3.0,1,21.24,3.0,2,13.45,1.0,1,1.05,0,False.
MI,1,415,361-3779,no,yes,35,2.0,2,32.74,1.0,2,11.49,2.0,2,9.73,1.0,1,2.13,2,False.
MI,1,510,375-8934,no,yes,26,1.0,2,15.59,1.0,3,12.8,1.0,2,2.85,1.0,2,2.08,1,False.
TN,1,510,395-4757,no,no,0,1.0,2,21.47,1.0,2,12.04,3.0,2,11.52,2.0,1,2.59,0,False.
NY,3,510,421-7205,no,yes,33,3.0,2,42.76,2.0,2,19.9,2.0,2,9.6,2.0,3,2.81,3,False.
NV,2,510,379-8805,no,no,0,2.0,2,32.4,1.0,2,12.95,1.0,2,6.51,1.0,2,2.03,1,False.
IL,3,510,348-2150,no,no,0,1.0,2,19.74,2.0,2,17.15,2.0,2,8.19,2.0,2,3.13,0,False.
MS,2,415,417-9128,no,no,0,3.0,2,36.94,2.0,2,18.37,1.0,1,6.66,2.0,2,3.05,2,False.
ND,1,510,351-4226,no,no,0,2.0,1,30.5,2.0,2,19.76,2.0,2,7.91,3.0,2,3.97,0,False.
NC,3,415,330-6630,no,no,0,2.0,2,35.31,1.0,2,14.01,1.0,2,2.45,1.0,2,2.13,0,False.
MI,3,408,387-9137,no,no,0,3.0,3,47.14,2.0,3,19.41,1.0,2,5.28,3.0,2,3.46,2,True.
TN,3,415,372-3987,no,no,0,1.0,1,21.3,2.0,3,14.25,3.0,2,11.73,1.0,2,2.27,1,False.
VT,2,408,408-5183,no,yes,32,1.0,2,23.48,2.0,1,14.22,3.0,3,10.75,1.0,2,1.84,2,False.
OK,1,510,412-9357,no,yes,38,2.0,2,28.78,2.0,2,19.2,2.0,1,7.74,1.0,2,2.21,0,False.
DE,1,415,402-3599,no,yes,27,2.0,2,34.22,1.0,2,12.22,1.0,3,6.76,3.0,2,3.32,1,False.
ND,1,510,379-5211,yes,no,0,3.0,3,36.84,1.0,3,9.9,2.0,2,9.9,2.0,2,2.65,2,False.
OR,1,415,405-9217,no,no,0,2.0,2,32.37,3.0,1,26.99,1.0,3,6.0,1.0,2,2.24,2,False.
NY,3,408,340-9200,no,no,0,1.0,2,24.36,2.0,1,16.62,2.0,2,10.05,1.0,3,1.62,1,False.
MO,3,415,339-9026,no,yes,42,1.0,1,16.56,2.0,2,17.31,2.0,3,7.83,2.0,1,3.08,2,False.
FL,3,415,343-4772,no,no,0,2.0,2,30.84,2.0,2,14.25,2.0,3,7.58,2.0,2,3.05,3,False.
ND,2,510,345-2108,no,no,0,3.0,1,41.89,3.0,2,21.78,2.0,3,7.61,1.0,2,1.03,0,False.
NY,1,415,401-4650,no,no,0,1.0,3,24.38,3.0,1,24.6,2.0,2,8.73,2.0,3,2.62,2,False.
ND,3,415,400-3945,no,no,0,1.0,2,17.83,2.0,3,16.87,3.0,2,11.62,1.0,2,2.16,2,False.
NY,2,415,338-3781,no,no,0,2.0,2,26.55,2.0,1,16.41,2.0,2,10.02,3.0,2,3.54,1,False.
OH,2,415,342-6316,no,no,0,1.0,3,19.52,1.0,3,6.96,3.0,2,13.69,2.0,2,3.24,0,False.
AL,2,415,336-5920,no,no,0,3.0,2,39.53,2.0,3,17.47,2.0,2,9.62,2.0,1,3.21,0,False.
SC,1,415,332-1060,no,no,0,1.0,3,24.41,1.0,2,12.95,2.0,2,8.75,2.0,2,2.32,1,False.
GA,3,415,418-3426,no,no,0,2.0,3,30.04,3.0,1,20.75,2.0,3,7.93,2.0,2,2.46,2,False.
WY,2,415,408-6326,no,no,0,3.0,3,44.78,2.0,1,19.58,2.0,2,7.68,2.0,2,3.08,1,True.
WV,1,415,334-6142,no,no,0,2.0,1,24.89,1.0,2,12.62,2.0,2,9.75,2.0,2,3.05,1,False.
HI,2,415,336-6128,no,yes,33,2.0,1,24.65,2.0,3,16.53,3.0,3,10.9,3.0,2,3.83,2,False.
WV,1,408,406-6708,no,no,0,2.0,2,28.53,2.0,1,14.25,1.0,1,4.96,1.0,3,2.27,1,False.
LA,3,510,388-8670,no,no,0,2.0,2,28.37,1.0,2,13.17,2.0,2,8.52,1.0,2,1.94,0,False.
AR,2,510,363-5853,no,no,0,1.0,2,24.23,2.0,2,16.63,1.0,3,5.49,1.0,3,2.11,2,False.
AK,3,510,383-6544,yes,no,0,1.0,1,22.61,3.0,2,22.34,2.0,3,9.64,2.0,2,3.02,1,False.
DC,3,415,378-2940,no,yes,11,3.0,3,42.99,3.0,2,24.17,3.0,2,11.83,3.0,1,3.32,1,False.
AL,1,415,338-7683,no,yes,28,1.0,2,16.15,3.0,1,24.75,1.0,3,7.18,2.0,1,2.7,2,False.
UT,3,510,329-2786,yes,no,0,2.0,2,33.01,3.0,2,21.2,3.0,3,11.47,3.0,1,3.48,1,True.
KS,1,415,369-9465,no,no,0,3.0,3,37.88,2.0,2,18.35,2.0,3,10.06,1.0,1,0.0,1,False.
MN,2,510,337-3769,no,no,0,2.0,1,34.31,2.0,2,19.68,2.0,3,10.17,3.0,2,4.46,0,False.
VA,2,415,400-6257,no,yes,42,2.0,3,36.72,2.0,2,19.75,2.0,2,9.7,2.0,2,2.51,2,True.
UT,2,415,411-6663,no,no,0,2.0,2,24.87,2.0,2,14.6,2.0,1,7.54,1.0,3,1.43,1,False.
IN,2,510,384-3101,no,no,0,3.0,1,39.92,1.0,2,11.98,2.0,2,9.19,2.0,2,2.57,1,False.
CT,1,408,339-5329,no,no,0,2.0,2,33.76,2.0,3,18.18,2.0,2,7.7,2.0,3,2.86,2,False.
